	id_target	id_reference	sent_target	sent_reference	num_SS	num_DS	num_VDS	majority_vote
776	1014	928	Ryanair will operate a maximum of one service a day, from Fridays to Mondays, on its routes from the region.	Italy's prime minister announced Monday evening that he was expanding restrictions on travel to cover the entire country in an unprecedented peacetime move to try to stop the spread of coronavirus.	0	2	5	VDS
777	1015	934	It will also suspend all Italian domestic flights to and from Bergamo, Malpensa, Parma and Treviso airports, which are located in the lockdown area.	Early Sunday, Conte signed a decree attempting to lock down 16 million people in Italy's prosperous north -- including the entire Lombardy region and 14 provinces in the Piemonte, Veneto and Emilia Romagna regions -- until April 3.	0	2	5	VDS
778	1016	934	Flights are able to continue and foreign nationals in Italy are free to depart despite the decree from Italian authorities banning the population of Lombardy and other provinces from leaving the region.	Early Sunday, Conte signed a decree attempting to lock down 16 million people in Italy's prosperous north -- including the entire Lombardy region and 14 provinces in the Piemonte, Veneto and Emilia Romagna regions -- until April 3.	0	1	6	VDS
779	1017	930	However, a number of EU countries, including Slovakia, Czech Republic, Hungary, Malta and Romania are restricting flights from northern Italy.	He said the quarantine ordered by Rome in the north over the weekend was not enough and would have to be extended to the whole country, impacting the country's 60 million residents.	0	2	5	VDS
780	1018	949	British Airways cancelled dozens of UK flights to and from Milan and Venice and is reviewing its schedules for the coming weeks, having already cancelled hundreds of other flights.	Across Italy, museums and archaeological sites were closed, weddings were canceled and restaurants were told to keep patrons more than 3 feet apart.	0	0	7	VDS
781	1019	934	Any passengers due to fly with BA on Monday were offered a full refund, while those who have booked to fly until 2 April can postpone for up to eight weeks or travel via Switzerland.	Early Sunday, Conte signed a decree attempting to lock down 16 million people in Italy's prosperous north -- including the entire Lombardy region and 14 provinces in the Piemonte, Veneto and Emilia Romagna regions -- until April 3.	0	1	6	VDS
782	1020	942	EasyJet said it was reviewing its schedules for Milan, Verona and Venice up until the Easter holidays and had cancelled a number of flights to those airports on Monday.	Authorities said inmates climbed onto the roof of the San Vittore prison in Milan and held up a painted sheet reading “Indulto,” Italian for pardon.	0	0	7	VDS
783	1021	947	Passengers were given the option of a full refund or rebooking.	"Travelers at Milan’s main train station had to sign police forms self-certifying that they are traveling for ""proven work needs,’’ situations of necessity, health reasons or to return home."	0	0	7	VDS
784	1022	934	A spokesman said: “We expect to continue to reduce the number of flights in and out of Milan Malpensa, Milan Linate, Venice and Verona airports in the period up to 3 April and will provide a further update on our schedule in due course.	Early Sunday, Conte signed a decree attempting to lock down 16 million people in Italy's prosperous north -- including the entire Lombardy region and 14 provinces in the Piemonte, Veneto and Emilia Romagna regions -- until April 3.	1	2	4	VDS
785	1023	950	Whilst these circumstances are outside of our control, we apologise to all affected customers for any inconvenience caused.	Officials ordered ski lifts across the country to close, even those outside the quarantine zone, after students whose classes were canceled began organizing trips to winter resorts.	0	1	6	VDS
786	1024	947	With demand for travel dropping worldwide, more airlines have offered guarantees to allow passengers to book with confidence.	"Travelers at Milan’s main train station had to sign police forms self-certifying that they are traveling for ""proven work needs,’’ situations of necessity, health reasons or to return home."	0	0	7	VDS
787	1025	950	BA is allowing customers booking flights anywhere on its network to change their flight without a fee in the next 12 months.	Officials ordered ski lifts across the country to close, even those outside the quarantine zone, after students whose classes were canceled began organizing trips to winter resorts.	0	0	7	VDS
788	1026	947	Air France-KLM extended a similar guarantee on Monday, allowing customers booking anywhere on its network in March to postpone flights at no extra cost until the end of May. Passengers wanting to postpone for longer or to change their destination or cancel will be offered a non-refundable voucher for future travel.	"Travelers at Milan’s main train station had to sign police forms self-certifying that they are traveling for ""proven work needs,’’ situations of necessity, health reasons or to return home."	0	1	6	VDS
789	1027	939	While some countries have banned airlines from flying in from Italy, the UK government is unlikely to introduce any such measure and has indicated it is a matter for airlines as private businesses.	The measures have caused confusion among Italians about who could travel where.	0	2	5	VDS
790	1028	928	Italy is taking unprecedented steps to slow an alarming jump in the spread of the coronavirus.	Italy's prime minister announced Monday evening that he was expanding restrictions on travel to cover the entire country in an unprecedented peacetime move to try to stop the spread of coronavirus.	2	5	0	DS
791	1029	934	Its northern region, home to around 16 million people or about a quarter of the country's population, has been under a virtual lockdown since Sunday.	Early Sunday, Conte signed a decree attempting to lock down 16 million people in Italy's prosperous north -- including the entire Lombardy region and 14 provinces in the Piemonte, Veneto and Emilia Romagna regions -- until April 3.	5	2	0	SS
792	1030	932	The country is the hardest hit outside of Asia with more than 7,300 reported infections, up from about 1,700 a week ago.	Italy registered 1,807 more confirmed cases as of Monday evening, for a national total of 9,172, the most cases of the virus outside of China.	3	2	2	SS
793	1031	946	The quarantine includes the financial capital of Milan and Venice, one of Italy's main tourist draws.	Unfortunately we’re only at the beginning,” said Dr. Massimo Galli, head of infectious disease at Milan’s Sacco hospital.	0	0	7	VDS
794	1032	935	The country's beloved soccer games are being played behind closed doors without any fans.	Schools in Italy's center and south that were closed because of the virus were originally slated to re-open March 16.	0	0	7	VDS
795	1033	951	At the Vatican, Pope Francis livestreamed his Sunday blessing on wide screens instead of at his papal apartment window to discourage crowds from gathering — though he did make a surprise appearance when it was over.	Pope Francis celebrated Mass alone at the Vatican hotel where he lives, live-streaming the event, but he did resume some meetings.	4	3	0	SS
796	1034	949	In a Rome suburb, the faithful celebrated mass outdoors and adhered to the government advice that members of the public should stay three feet away one another.	Across Italy, museums and archaeological sites were closed, weddings were canceled and restaurants were told to keep patrons more than 3 feet apart.	1	4	2	VDS
797	1035	946	"We keep a safe distance, so we can pray together,"" said one parishioner Guido Rocca."	Unfortunately we’re only at the beginning,” said Dr. Massimo Galli, head of infectious disease at Milan’s Sacco hospital.	0	0	7	VDS
798	1036	953	But given the problems nowadays, it is important that we pray together.	For some, especially older adults and people with existing health problems, it can cause more severe illness, including pneumonia.	0	0	7	VDS
799	1037	949	Nationwide, museums have largely been closed, and for the first time since the coronavirus crisis began, the Colosseum is being shut down.	Across Italy, museums and archaeological sites were closed, weddings were canceled and restaurants were told to keep patrons more than 3 feet apart.	2	5	0	DS
800	1038	932	The measures Italy has enacted are the most drastic outside of China, where there have been more than 80,000 cases.	Italy registered 1,807 more confirmed cases as of Monday evening, for a national total of 9,172, the most cases of the virus outside of China.	1	2	4	VDS
801	1077	1060	Pfizer anticipates applying for emergency use authorization for a third dose of its vaccine as soon as next month.	soon Pfizer said it anticipates submitting data on a third dose of its coronavirus vaccine to the FDA as soon as next month, Dolsten said during Wednesday's earnings call.	0	4	3	DS
802	1078	1054	"WASHINGTON, July 28 (Xinhua) -- American biopharmaceutical company Pfizer said Wednesday a third dose of its COVID-19 vaccine can ""strongly"" boost protection against the Delta variant."	Earlier this month, Pfizer announced it has seen waning immunity from its coronavirus vaccine, saying it is picking up its efforts to develop a third dose that will protect people from variants.	2	3	2	DS
803	1079	1039	Antibody levels against the Delta variant in people aged 18 to 55 who receive a third dose of the Pfizer/BioNTech vaccine are greater than five-fold than following a second dose, according to data posted at the company's teleconference.	The data posted online suggest that levels of antibodies that can target the Delta variant grow fivefold in people 18 to 55 who get a third dose of the vaccine.	3	3	1	<\n>
804	1080	1040	Among people aged 65 to 85, the Pfizer data suggest that antibody levels against the Delta variant after receiving a third dose are greater than 11-fold than following a second dose.	Among people ages 65 to 85, the Pfizer data suggest that antibody levels that should protect against Delta grow 11-fold more than following a second dose.	4	3	0	SS
805	1081	1044	Pfizer anticipates applying for emergency use authorization for a third dose of its vaccine as soon as next month, Mikael Dolsten, who leads worldwide research, development and medical for Pfizer, was quoted by CNN as saying at the teleconference. ?	"During a company earnings call on Wednesday morning, Dr. Mikael Dolsten, who leads worldwide research, development and medical for Pfizer, called the new data on a third dose of vaccine ""encouraging."	1	2	4	VDS
806	1082	1048	The effectiveness of the Pfizer-BioNTech Covid vaccine waned over six months, but experts say the data still don't point to an immediate need for booster shots.	Separately, Pfizer and its partner BioNtech released new safety and efficacy data for their coronavirus vaccine Wednesday, and said it shows protection holds up for at least six months, although it may start to wane slightly towards the end of that time.	1	5	1	DS
807	1083	1053	The study, which hasn't yet been peer-reviewed or published in a medical journal, found that the vaccine was 97 percent effective at preventing severe disease from Covid-19 for at least six months — but the effectiveness against any symptomatic illness fell from 96 percent to 84 percent in the same period, falling by about 6 percent every two months.	The data show that the vaccine's efficacy peaked at more than 96% from a week to around two months after receiving a second dose of vaccine, and then appeared to gradually decline to 83.7% four to six months later, with an average decline of about 6% over the last two months.	2	2	3	VDS
808	1084	1044	"""I was generally encouraged by the results of the paper,"" said the lead study author, Dr. Stephen Thomas, a coordinating investigator for the Pfizer vaccine trial and director of the SUNY Upstate Institute for Global Health & Translational Science in New York."	"During a company earnings call on Wednesday morning, Dr. Mikael Dolsten, who leads worldwide research, development and medical for Pfizer, called the new data on a third dose of vaccine ""encouraging."	0	4	3	DS
809	1085	1054	He said the expectation was always that the vaccine's protection was going to wane.	Earlier this month, Pfizer announced it has seen waning immunity from its coronavirus vaccine, saying it is picking up its efforts to develop a third dose that will protect people from variants.	0	3	4	VDS
810	1086	1073	The big question, he said, was whether it would wane to a degree that would affect the so-called public health burden of the disease, specifically hospitalizations and deaths.	"Murthy also said that the question of whether it was ethical for a third booster shot to be recommended while there is a major vaccine supply shortage in the developing world was a ""critical question"" because the ability to reduce the likelihood of future variants depends on tamping down spread of the virus around the world."	0	1	6	VDS
811	1087	1048	"Even though we saw that at six months there was a waning of protection, there was a maintenance of protection against those severe outcomes that really make up the public health burden of the disease,"" Thomas said."	Separately, Pfizer and its partner BioNtech released new safety and efficacy data for their coronavirus vaccine Wednesday, and said it shows protection holds up for at least six months, although it may start to wane slightly towards the end of that time.	0	4	3	DS
812	1088	1051	Overall, the study found that the vaccine was 91 percent effective at preventing any symptoms of Covid-19, from mild to severe, over six months.	Vaccine efficacy against severe Covid-19 was about 97%, the data show.	1	2	4	VDS
813	1089	1060	Pfizer announced that finding in a news release in April.	soon Pfizer said it anticipates submitting data on a third dose of its coronavirus vaccine to the FDA as soon as next month, Dolsten said during Wednesday's earnings call.	0	2	5	VDS
814	1090	1060	"Dr. Paul Offit, a vaccine researcher at Children's Hospital of Philadelphia, said he was ""positively surprised"" that the effectiveness was as high as it was for preventing symptoms."	soon Pfizer said it anticipates submitting data on a third dose of its coronavirus vaccine to the FDA as soon as next month, Dolsten said during Wednesday's earnings call.	0	1	6	VDS
815	1091	1046	"This data is all really encouraging and exactly what you'd expect,"" he said."	These preliminary data are very encouraging as Delta continues to spread.	2	3	2	DS
816	1092	1043	"You're never going to be able to protect as well against asymptomatic infection or mildly symptomatic infection, and that's OK,"" he said."	The US Centers for Disease Control and Prevention says the current vaccines protect people well against all the common variants.	0	2	5	VDS
817	1093	1066	You just want to keep people out of the hospital and keep them from dying.	Surgeon general: 'People do not need to go out and get a booster shot'	0	0	7	VDS
818	1094	1049	The new research looked at follow-up data gathered through March 13 on the more than 44,000 people who participated in Pfizer's Phase 3 clinical trial last year.	The pre-print paper, posted Wednesday to the online server medrxiv.org, updates results from Pfizer's trial involving 44,000 volunteers around the world.	3	4	0	DS
819	1095	1054	Because the study looked at data only through mid-March, it remains unclear how the shots fare against the delta variant, which became the most common strain of the virus in the U.S. early this month.	Earlier this month, Pfizer announced it has seen waning immunity from its coronavirus vaccine, saying it is picking up its efforts to develop a third dose that will protect people from variants.	0	1	6	VDS
820	1096	1066	Experts continue to consider whether booster shots will be necessary.	Surgeon general: 'People do not need to go out and get a booster shot'	1	4	2	DS
821	1097	1060	Pfizer CEO Albert Bourla has long said a booster would be needed in the coming months, although federal health officials say there's not yet evidence to say it's warranted.	soon Pfizer said it anticipates submitting data on a third dose of its coronavirus vaccine to the FDA as soon as next month, Dolsten said during Wednesday's earnings call.	0	3	4	VDS
822	1098	1039	In an earnings call Wednesday morning, Pfizer said a third dose increased levels of antibodies specific to the delta variant fivefold in people ages 18 to 55 and elevenfold in those 65 to 85.	The data posted online suggest that levels of antibodies that can target the Delta variant grow fivefold in people 18 to 55 who get a third dose of the vaccine.	1	3	3	<\n>
823	1099	1042	Although the findings suggest better protection against the variant, more research is needed to determine whether that translates to better protection against illness.	It's not clear if boosted antibody levels actually correlate to better protection, or if that extra protection is even needed.	1	5	1	DS
824	1100	1054	Offit stressed that because the vaccine remains very effective at preventing severe disease and hospitalizations, it's too early to definitively say booster shots will be required.	Earlier this month, Pfizer announced it has seen waning immunity from its coronavirus vaccine, saying it is picking up its efforts to develop a third dose that will protect people from variants.	0	1	6	VDS
825	1101	1042	"If the numbers climb to 5, 10 or 20 percent of people who are fully vaccinated and are still hospitalized or killed, then you can start thinking about a booster, but we're not there yet,"" he said."	It's not clear if boosted antibody levels actually correlate to better protection, or if that extra protection is even needed.	0	3	4	VDS
826	1102	1051	Download the NBC News app for full coverage of the Covid-19 pandemic	Vaccine efficacy against severe Covid-19 was about 97%, the data show.	0	0	7	VDS
827	1103	1060	Dr. Bob Wachter, chairman of the department of medicine at the University of California, San Francisco, agreed that the new data don't suggest it's time to rush out and get booster shots yet.	soon Pfizer said it anticipates submitting data on a third dose of its coronavirus vaccine to the FDA as soon as next month, Dolsten said during Wednesday's earnings call.	0	0	7	VDS
828	1104	1063	"This just shows that someone who has got their shots seven or eight months ago is at a little bit higher risk"" for a breakthrough infection ""than we thought, and it's a perfectly good justification for even vaccinated people to go back to wearing masks indoors,"" Wachter said, referring to the Centers for Disease Control and Prevention's decision Tuesday to recommend that vaccinated people wear masks indoors in areas with high levels of community spread."	"We continue to believe it is likely that a third-dose booster may be needed within six to 12 months after full vaccination to maintain the highest level of protection, and studies are underway to evaluate the safety and immunogenicity of a third dose,"" Dolsten said, adding that data suggest antibody levels appear to decline around eight months after receiving a second dose of vaccine."	0	1	6	VDS
829	1105	1054	But the dominance of the delta variant, combined with waning effectiveness of the vaccine over time, suggests that boosters will be needed at some point, he said.	Earlier this month, Pfizer announced it has seen waning immunity from its coronavirus vaccine, saying it is picking up its efforts to develop a third dose that will protect people from variants.	0	4	3	DS
830	1106	1075	"I don't think it's grounds for panic, and I don't think it's grounds to run out and find a booster today, because the overall protection against getting super sick and dying remains extraordinarily high,"" Wachter said."	It's one of the reasons why we don't want to have to choose between giving our population boosters, if it's required, and vaccinating the rest of the world.	0	1	6	VDS
831	1107	1069	But I do think it is one piece of the puzzle that says to all of us boosters are going to be in our future.	But at this point, I want to be very clear: People do not need to go out and get a booster shot.	1	1	5	VDS
832	1108	1063	"I think [the study] says that there is a possibility that we may need booster doses if the protective efficacy of the vaccine continues to decline over time,"" Thomas said."	"We continue to believe it is likely that a third-dose booster may be needed within six to 12 months after full vaccination to maintain the highest level of protection, and studies are underway to evaluate the safety and immunogenicity of a third dose,"" Dolsten said, adding that data suggest antibody levels appear to decline around eight months after receiving a second dose of vaccine."	0	5	2	DS
833	1109	1062	If third shots are cleared for the general population, the boosters would likely represent a multi-billion-dollar business for Pfizer.	In order for third doses to be administered to people in the United States, the emergency use authorization that the FDA issued for the vaccine would either need to be amended or, if the vaccine were fully FDA approved, a third dose could be given off label.	1	1	5	VDS
834	1110	1053	In a study posted online but not yet peer-reviewed or published in a scientific journal, Pfizer and BioNTech scientists reported that the vaccine had a sky-high efficacy rate of about 96 percent against symptomatic Covid-19 for the first two months following the second dose.	The data show that the vaccine's efficacy peaked at more than 96% from a week to around two months after receiving a second dose of vaccine, and then appeared to gradually decline to 83.7% four to six months later, with an average decline of about 6% over the last two months.	2	3	2	DS
835	1111	1053	But the figure declined by about 6 percent every two months after that, falling to 83.7 percent after about four to six months.	The data show that the vaccine's efficacy peaked at more than 96% from a week to around two months after receiving a second dose of vaccine, and then appeared to gradually decline to 83.7% four to six months later, with an average decline of about 6% over the last two months.	0	5	2	DS
836	1112	1051	Against severe disease, however, the vaccine’s efficacy held steady at about 97 percent.	Vaccine efficacy against severe Covid-19 was about 97%, the data show.	2	4	1	DS
837	1113	1066	— I wouldn’t say it’s waning,” said Akiko Iwasaki, an immunologist at Yale University.	Surgeon general: 'People do not need to go out and get a booster shot'	0	3	4	VDS
838	1114	1041	She did not see in the new study any evidence that boosters should go into use for the general population.	The data, which involved tests of 23 people, have not yet been peer-reviewed or published.	0	1	6	VDS
839	1115	1068	These data don’t support a need for that right now,” she said.	"This data from Pfizer, we've been in talks with them about what they're seeing with regard to their studies related to boosters,"" Murthy said, when asked about Pfizer's new data."	0	1	6	VDS
840	1116	1058	The findings fit with what scientists have learned about how the immune system fends off viruses.	Also, there is much more to the immune system than antibodies.	0	4	3	DS
841	1117	1063	Antibodies are the only defense to prevent an infection, but their levels typically drop in the months after vaccination or recovery from the disease.	"We continue to believe it is likely that a third-dose booster may be needed within six to 12 months after full vaccination to maintain the highest level of protection, and studies are underway to evaluate the safety and immunogenicity of a third dose,"" Dolsten said, adding that data suggest antibody levels appear to decline around eight months after receiving a second dose of vaccine."	0	3	4	VDS
842	1118	1059	If the coronavirus takes hold, immune cells can swoop in to destroy infected cells and make new antibodies.	For instance, experts say it remains unclear how antibody levels correlate with real-world immunity, and to what extent other parts of the immune system -- such as B cells and T cells -- could factor into protection.	0	1	6	VDS
843	1119	1054	That enduring defense produced by the vaccine may explain how the virus can sometimes breed in the nose — producing a cold or sore throat — but fail to reach the lung where it can cause serious disease.	Earlier this month, Pfizer announced it has seen waning immunity from its coronavirus vaccine, saying it is picking up its efforts to develop a third dose that will protect people from variants.	0	2	5	VDS
844	1138	1120	Irreversible changes, warmer temperatures sooner: 5 alarming findings from the UN climate change report Show Caption Hide Caption New climate change report from the IPCC issues 'code red for humanity' The United Nations' Intergovernmental Panel on Climate Change releases a new and devastating report on the danger climate change has on the world.	The United Nations’ Intergovernmental Panel on Climate Change published a new report Monday summarizing the latest authoritative scientific information about global warming.	0	5	2	DS
845	1139	1120	A grim global report on climate change released Monday paints a dire picture for the future of Earth.	The United Nations’ Intergovernmental Panel on Climate Change published a new report Monday summarizing the latest authoritative scientific information about global warming.	0	6	1	DS
846	1140	1120	Climate change has led to irreversible shifts for the next hundreds to thousands of years, according to the report from the United Nations' Intergovernmental Panel on Climate Change (IPCC).	The United Nations’ Intergovernmental Panel on Climate Change published a new report Monday summarizing the latest authoritative scientific information about global warming.	1	0	6	VDS
847	1141	1132	The effects of more extreme weather are felt across the globe, the report said, and average global temperature increases that could have devastating effects may come sooner than expected.	While many of the report’s predictions paint a grim picture of humans’ impact on the planet and its looming consequences, the IPCC also found that so-called tipping points, such as catastrophic ice-sheet collapses and the abrupt slowdown of ocean currents, are “low likelihood,” though they cannot be ruled out.	0	2	5	VDS
848	1142	1131	"Dubbed a ""code red for humanity"" by the United Nations, the report says unequivocally humans have caused climate change, driven up greenhouse gas emissions and led to warmer weather. '"	the greenhouse gases humans have already released into the atmosphere, some changes will be “irreversible” for centuries even if emissions are drastically cut, the report said.	1	3	3	<\n>
849	1143	1130	: UN report gives stark warning on climate change, says wild weather events will worsen Here are five of the most alarming findings in the climate report: We may reach 1.5°C of warming much sooner than previously expected	Wild weather events — from storms to heat waves — are also expected to worsen and become more frequent.	3	3	1	<\n>
850	1144	1123	"""One of the most striking takeaways is that we may reach 1.5°C of warming a decade earlier than the IPCC had previously found,"" said Helen Mountford of the World Resources Institute."	Scientists say that only a fraction of the temperature rise recorded since the 19th century can have come from natural forces.	0	1	6	VDS
851	1145	1130	Centigrade would increase heat waves, lengthen warm seasons and shorten cold seasons.	Wild weather events — from storms to heat waves — are also expected to worsen and become more frequent.	3	1	3	<\n>
852	1146	1134	If temperatures were 2 degrees warmer, heat extremes would more often reach critical tolerance thresholds for agriculture and health, the report says.	temperature increases to 2.7 degrees by the end of the century —	0	1	6	VDS
853	1147	1127	In five scenarios of expected levels of greenhouse gas emissions laid out in the report, global warming of at least 1.5 degrees is the best estimate for the increase in temperature in the near term, from 2021 to 2040.	200-plus authors looked at five scenarios, all of which will see the world cross the 2.7-degree threshold in the 2030s — sooner than in previous predictions.	0	2	5	VDS
854	1148	1136	"Even under the lowest emissions scenarios, the report says a 1.5-degree warming in the next 20 years is ""more likely than not"" before bouncing back."	That means sucking more carbon dioxide out of the atmosphere than is added, something the report suggests could be done after 2050.	0	1	6	VDS
855	1149	1127	Previous predictions did not expect this level of warming this soon.	200-plus authors looked at five scenarios, all of which will see the world cross the 2.7-degree threshold in the 2030s — sooner than in previous predictions.	1	4	2	DS
856	1150	1127	The five scenarios varied more in how much global temperatures will increase in the coming century, but even under a very low greenhouse gas emissions scenario, the range of temperature increase by 2100 is very likely to be 1 to 1.8 degrees	200-plus authors looked at five scenarios, all of which will see the world cross the 2.7-degree threshold in the 2030s — sooner than in previous predictions.	0	3	4	VDS
857	1151	1131	Human-caused climate change is already affecting 'every region across the globe' No region of the globe has been spared from the impacts of climate change, the report says.	the greenhouse gases humans have already released into the atmosphere, some changes will be “irreversible” for centuries even if emissions are drastically cut, the report said.	1	4	2	DS
858	1152	1130	"Climate change is ""affecting many weather and climate extremes,"" such as heat, heavy precipitation and drought."	Wild weather events — from storms to heat waves — are also expected to worsen and become more frequent.	2	3	2	DS
859	1153	1132	Since the IPCC's last assessment, the evidence of humans' influence on specific weather events has strengthened.	While many of the report’s predictions paint a grim picture of humans’ impact on the planet and its looming consequences, the IPCC also found that so-called tipping points, such as catastrophic ice-sheet collapses and the abrupt slowdown of ocean currents, are “low likelihood,” though they cannot be ruled out.	0	4	3	DS
860	1154	1136	The report says extreme heat has become more frequent and more intense across most parts of the world since 1950.	That means sucking more carbon dioxide out of the atmosphere than is added, something the report suggests could be done after 2050.	0	0	7	VDS
861	1155	1131	"The IPCC asserts with ""high confidence"" that human-caused climate change is the main driver and that without human influence, some of the extreme highs would be ""extremely unlikely."	the greenhouse gases humans have already released into the atmosphere, some changes will be “irreversible” for centuries even if emissions are drastically cut, the report said.	3	1	3	<\n>
862	1156	1130	Heavy precipitation has increased in frequency and intensity across most regions, the report said.	Wild weather events — from storms to heat waves — are also expected to worsen and become more frequent.	2	2	3	VDS
863	1157	1129	The report found the share of hurricanes that reach the devastating levels of Category 3 to 5 storms has probably increased over the past 40 years.	The 3,000-plus-page report concludes that ice melt and sea-level rise are already accelerating.	0	0	7	VDS
864	1158	1130	Humans have increased the chances of extreme compound weather events, such as the frequency of concurrent droughts, fire weather and flooding.	Wild weather events — from storms to heat waves — are also expected to worsen and become more frequent.	3	2	2	SS
865	1159	1129	The report found a direct relation between increasing temperatures and extreme weather events.	The 3,000-plus-page report concludes that ice melt and sea-level rise are already accelerating.	1	1	5	VDS
866	1160	1130	"the average global temperature is, expect ""clearly discernible increases"" in extreme heat waves, heavy precipitation and droughts."	Wild weather events — from storms to heat waves — are also expected to worsen and become more frequent.	2	5	0	DS
867	1161	1131	For example, hot temperature extremes that typically occurred only once every 10 years without human-caused climate change are likely to occur 4.1 times if temperatures increase by 1.5 degrees Centigrade.	the greenhouse gases humans have already released into the atmosphere, some changes will be “irreversible” for centuries even if emissions are drastically cut, the report said.	0	1	6	VDS
868	1162	1134	If temperatures increase by 2 degrees, a once-in-every-10-years extreme is likely to occur 5.6 times.	temperature increases to 2.7 degrees by the end of the century —	0	1	6	VDS
869	1163	1128	Under a 4-degree warming scenario, the extreme heat occurs 9.4 times.	Three of those scenarios will also see temperatures rise 3.6 degrees above the pre-industrial average.	0	1	6	VDS
870	1164	1129	Each incremental increase in global temperature would lead to lower levels of Arctic sea ice, snow cover and permafrost.	The 3,000-plus-page report concludes that ice melt and sea-level rise are already accelerating.	1	4	2	DS
871	1165	1136	Under all five emission scenarios the report lays out, the Arctic is likely to see at least one September month that is practically free of sea ice before 2050.	That means sucking more carbon dioxide out of the atmosphere than is added, something the report suggests could be done after 2050.	0	2	5	VDS
872	1166	1131	Many changes to Earth are irreversible for centuries and millennia	the greenhouse gases humans have already released into the atmosphere, some changes will be “irreversible” for centuries even if emissions are drastically cut, the report said.	5	1	1	SS
873	1167	1131	In a number of areas, greenhouse gas emissions have caused irreversible damage, and the effects will be felt on the time scale of centuries to millennia, according to the report.	the greenhouse gases humans have already released into the atmosphere, some changes will be “irreversible” for centuries even if emissions are drastically cut, the report said.	7	0	0	SS
874	1168	1129	The report says ocean temperature changes and ocean acidification, mountain and polar glacier melt and sea level rise are all expected to continue over the next hundreds of years regardless of human intervention.	The 3,000-plus-page report concludes that ice melt and sea-level rise are already accelerating.	2	3	2	DS
875	1169	1127	Over the next 2,000 years, even if global temperatures are kept to a 1.5-degree increase, the average global sea level is expected to rise 2 to 3 meters.	200-plus authors looked at five scenarios, all of which will see the world cross the 2.7-degree threshold in the 2030s — sooner than in previous predictions.	0	0	7	VDS
876	1170	1129	The report says ice loss in Greenland over the 21st century is virtually certain and there is high confidence that ice loss will increase cumulative emissions.	The 3,000-plus-page report concludes that ice melt and sea-level rise are already accelerating.	1	3	3	<\n>
877	1171	1131	As emissions and temperatures increase, Earth's water cycle becomes more intense Earth's natural cycles are expected to be acutely effected by rising global temperatures and greenhouse gas emissions, the report says.	the greenhouse gases humans have already released into the atmosphere, some changes will be “irreversible” for centuries even if emissions are drastically cut, the report said.	0	5	2	DS
878	1172	1130	As the climate warms, Earth's water cycle will increasingly tend to more extremes.	Wild weather events — from storms to heat waves — are also expected to worsen and become more frequent.	4	1	2	SS
879	1173	1130	Increased variability in rainfall tied to El Niño is very likely under three of the global emission scenarios.	Wild weather events — from storms to heat waves — are also expected to worsen and become more frequent.	1	2	4	VDS
880	1174	1136	The way Earth naturally combats increased carbon emissions is likely to be affected in the coming decades, the report says.	That means sucking more carbon dioxide out of the atmosphere than is added, something the report suggests could be done after 2050.	1	2	4	VDS
881	1175	1132	Earth's carbon sinks – generally its forests and oceans – will store an increasing amount of carbon under scenarios with higher emissions, but they will be less effective in the higher emission scenarios, the report says.	While many of the report’s predictions paint a grim picture of humans’ impact on the planet and its looming consequences, the IPCC also found that so-called tipping points, such as catastrophic ice-sheet collapses and the abrupt slowdown of ocean currents, are “low likelihood,” though they cannot be ruled out.	0	2	5	VDS
882	1176	1136	As a result, higher levels of emissions will remain in the atmosphere.	That means sucking more carbon dioxide out of the atmosphere than is added, something the report suggests could be done after 2050.	0	2	5	VDS
883	1177	1131	"Climate change is changing Earth in ways that are ""unprecedented"" in thousands of years — and in some cases, hundreds of thousands of years — according to a blistering report released Monday by the United Nations."	the greenhouse gases humans have already released into the atmosphere, some changes will be “irreversible” for centuries even if emissions are drastically cut, the report said.	1	2	4	VDS
884	1178	1131	"The sobering assessment also found that some changes that are already playing out, such as warming oceans and rising sea levels, are ""irreversible for centuries to millennia."	the greenhouse gases humans have already released into the atmosphere, some changes will be “irreversible” for centuries even if emissions are drastically cut, the report said.	3	3	1	<\n>
885	1179	1132	"U.N. Secretary General António Guterres called the findings a ""code red for humanity,"" adding that the ""alarm bells are deafening, and the evidence is irrefutable."	While many of the report’s predictions paint a grim picture of humans’ impact on the planet and its looming consequences, the IPCC also found that so-called tipping points, such as catastrophic ice-sheet collapses and the abrupt slowdown of ocean currents, are “low likelihood,” though they cannot be ruled out.	1	2	4	VDS
886	1180	1120	"The report is the most comprehensive assessment from the U.N.'s Intergovernmental Panel on Climate Change (IPCC) since 2013 and provides the strongest case yet for human-caused global warming, saying it's ""unequivocal that human influence has warmed the atmosphere, ocean and land."	The United Nations’ Intergovernmental Panel on Climate Change published a new report Monday summarizing the latest authoritative scientific information about global warming.	1	3	3	<\n>
887	1181	1131	The report also found that climate change is intensifying, occurring at an accelerated pace and is already affecting every region of the planet.	the greenhouse gases humans have already released into the atmosphere, some changes will be “irreversible” for centuries even if emissions are drastically cut, the report said.	0	2	5	VDS
888	1182	1131	"It has been clear for decades that the Earth's climate is changing, and the role of human influence on the climate system is undisputed,"" Valérie Masson-Delmotte, co-chair of the IPCC's Working Group I, said in a statement."	the greenhouse gases humans have already released into the atmosphere, some changes will be “irreversible” for centuries even if emissions are drastically cut, the report said.	1	2	4	VDS
